"","X...Data","T.min....c.","T.media....c.","T.max....c.","Pioggia..mm.","Punto.rugiada....c.","Umidit......","Vento.media..km.h.","Ventomax..km.h.","Raffica..km.h.","Pressione.slm..mb.","Pressione.media..mb."
"1374","01/12/2006",-0.4,5.1,13.4,0,2.7,84,0,0,0,0,0
"1375","02/12/2006",-2,2.8,8,0,2.6,99,0,8,0,0,0
"1376","03/12/2006",3.6,5.2,8.8,0,4.9,98,0,2,0,0,0
"1377","04/12/2006",3.4,9.1,14.4,0,8.1,93,2,17,0,0,0
"1378","05/12/2006",7,12.6,16.4,10,11,90,2,13,0,0,0
"1379","06/12/2006",6,11.8,16.8,0,9.6,86,5,21,0,0,0
"1380","07/12/2006",6,11.7,17,0,8.4,80,1,5,0,0,0
"1381","08/12/2006",5.8,10.8,15,3.1,8.7,87,8,29,48,0,0
"1382","09/12/2006",8,10.6,13,32,7.6,82,16,39,50,0,0
"1383","10/12/2006",4,7.8,13.2,0,5.7,87,2,11,0,0,0
"1384","11/12/2006",-0.8,5.6,12,0,1.8,76,1,5,0,0,0
"1385","12/12/2006",-2.4,2.6,10.4,0,-0.4,81,0,4,0,0,0
"1386","13/12/2006",0.2,3.6,9.6,0,-1.2,71,1,5,0,1029,998
"1387","14/12/2006",1,6.3,14.6,0,-3,51,1,8,0,0,0
"1388","15/12/2006",-0.2,4.8,13,0,1.7,80,0,0,0,0,0
"1389","16/12/2006",0.8,5.9,12,10,3.9,87,0,0,0,0,0
"1390","17/12/2006",6.8,8.6,10,10.2,7.9,95,0,0,0,0,0
"1391","18/12/2006",8,9.3,12,0.5,6.8,84,3,11,0,0,0
"1392","19/12/2006",5,7.1,8.8,10,0,0,14,21,37,0,0
"1393","20/12/2006",4,5.7,8,0,-2.8,54,0,0,0,0,0
"1394","21/12/2006",3.6,5.8,7.4,10,-1.1,61,0,0,0,0,0
"1395","22/12/2006",5,6.6,9.2,0,-2.1,54,0,0,0,0,0
"1396","23/12/2006",4,6.2,9.4,0,-3.5,50,4,22,0,0,0
"1397","24/12/2006",2,6.1,13.4,0,-5.1,44,0,0,0,0,0
"1398","25/12/2006",2.6,8.8,14.8,0,-1.8,47,0,0,0,0,0
"1399","26/12/2006",2.8,8,13.2,0,-1.4,51,6,15,0,0,0
"1400","27/12/2006",-4,1.3,9,0,-1.7,80,0,0,0,0,0
"1401","28/12/2006",-3.4,0.8,4.6,0,-0.2,93,0,0,0,0,0
"1402","29/12/2006",2.6,6.1,11.8,0,3.7,85,0,8,0,0,0
"1403","30/12/2006",1.6,5.9,10,10,4.6,91,0,0,0,0,0
"1404","31/12/2006",7,8.7,11.4,0.5,7,89,0,0,0,0,0
"1405","01/01/2007",8.4,10.9,13.2,0,8.4,85,0,0,0,0,0
"1406","02/01/2007",4,10.8,13,0,-0.6,45,0,0,0,0,0
"1407","03/01/2007",-3,2.3,12,0,-5.2,58,0,0,0,0,0
"1408","04/01/2007",-4.2,0.8,5,0,-2.2,80,0,0,0,0,0
"1409","05/01/2007",-1,4.9,12,0,0.7,74,0,0,0,0,0
"1410","06/01/2007",-2.4,2.9,10,0,1,87,0,0,0,1029,998
"1411","07/01/2007",4,7.6,10,0.5,6.5,93,0,0,0,0,0
"1412","08/01/2007",7.6,8.6,11.2,6.9,7.7,94,2,9,0,1022,992
"1413","09/01/2007",6,7.7,9.6,0,7.1,96,0,0,0,0,0
"1414","10/01/2007",2,4.8,7,0,4.7,99,0,0,0,0,0
"1415","11/01/2007",4.8,8.7,11.6,2,8.1,96,0,0,0,0,0
"1416","12/01/2007",4,8.6,14.4,0,6.8,88,6,13,0,1024,994
"1417","13/01/2007",1.8,6.1,8.2,0,6.1,100,0,0,0,0,0
"1418","14/01/2007",5,7.2,9.2,0,6.9,98,0,0,0,0,0
"1419","15/01/2007",3,8.6,14.2,0,6.3,85,0,0,0,0,0
"1420","16/01/2007",1.6,6.4,9.2,0,5.7,95,0,0,0,0,0
"1421","17/01/2007",7.6,9.7,13.2,0,9.1,96,0,0,0,0,0
"1422","18/01/2007",8,10.6,13.8,10,9.2,91,13,18,0,1025,995
"1423","19/01/2007",6,12.6,16.4,0,9.5,81,0,0,0,0,0
"1424","20/01/2007",4,8.4,12.6,10,7.8,96,0,0,0,0,0
"1425","21/01/2007",10.4,12.8,17,0,10.1,84,0,0,0,0,0
"1426","22/01/2007",9.6,12.5,15.6,0,8.4,76,0,0,0,0,0
"1427","23/01/2007",6,11.6,15,10,7.6,76,0,0,0,0,0
"1428","24/01/2007",2,3.9,6.8,4.1,2.4,90,0,0,0,0,0
"1429","25/01/2007",1,4.2,8.4,1.5,1.8,84,5,9,0,0,0
"1430","26/01/2007",-1,1.4,4.2,0.8,-0.2,89,0,0,0,0,0
"1431","27/01/2007",-3,1.5,8,0,-1.9,78,0,0,0,0,0
"1432","28/01/2007",-5,2.5,9.6,0,-0.2,82,0,0,0,0,0
"1433","29/01/2007",-1,4.9,8.6,0,2.9,87,0,0,0,0,0
"1434","30/01/2007",-2.2,1.8,7,0,1.6,99,0,0,0,0,0
"1435","31/01/2007",-1.2,3.1,7.4,0,2.4,95,0,0,0,0,0
"1436","01/02/2007",1,6.3,13.2,0,4.1,86,0,0,0,0,0
"1437","02/02/2007",-0.6,6.9,14.4,0,-4.2,45,0,0,0,0,0
"1438","03/02/2007",-3,3.9,13.2,0,-2.2,64,0,0,0,0,0
"1439","04/02/2007",-1,6.6,12,0,-4.3,46,0,0,0,0,0
"1440","05/02/2007",-5,3.9,13.4,0,-2.7,62,0,0,0,0,0
"1441","06/02/2007",1,7.5,12.2,10,3.3,75,0,0,0,0,0
"1442","07/02/2007",6,7.6,10.8,4.1,6.6,93,0,0,0,0,0
"1443","08/02/2007",4.4,9.7,14.4,7.9,5.3,74,0,0,0,0,0
"1444","09/02/2007",9.6,10.3,11.4,15,7.4,82,0,0,0,0,0
"1445","10/02/2007",6,10.4,14.2,0,5,69,0,0,0,0,0
"1446","11/02/2007",5,9.8,14.2,0,6.1,78,0,0,0,0,0
"1447","12/02/2007",8,10.2,13,2,8.1,87,0,0,0,0,0
"1448","13/02/2007",5,10.2,15,16,3.4,63,0,0,0,0,0
"1449","14/02/2007",2,7.9,14,0,4.2,77,0,0,0,0,0
"1450","15/02/2007",6,9.6,12.2,4.6,5.9,78,0,0,0,0,0
"1451","16/02/2007",1,7.7,15.4,0,0.5,60,0,0,0,0,0
"1452","17/02/2007",2.2,7.2,12.4,0,0,0,4,15,0,1022,992
"1453","18/02/2007",4,8,10.4,10,1.1,62,0,0,0,0,0
"1454","19/02/2007",6,8.6,11,0,2.5,65,0,0,0,0,0
"1455","20/02/2007",5.8,12.2,15.4,0,4.4,59,0,0,0,0,0
"1456","21/02/2007",3,9.9,13,1,7.6,86,0,0,0,0,0
"1457","22/02/2007",8.8,11.3,14.4,4.1,7.1,75,0,0,0,0,0
"1458","23/02/2007",1,10,15,0,4.2,67,0,0,0,0,0
"1459","24/02/2007",6.8,10.7,13.8,1,7.8,82,0,0,0,0,0
"1460","25/02/2007",8,11.2,13.4,1,8.8,85,0,0,0,0,0
"1461","26/02/2007",8.8,13.4,16.2,9.9,4.4,54,0,0,0,0,0
"1462","27/02/2007",0.6,11.3,17,0,-1.8,40,0,0,0,0,0
"1463","28/02/2007",3,11.4,15,0,6.2,70,0,0,0,0,0
"1464","01/03/2007",8.8,12.7,17.4,0,6.6,66,6,17,0,1011,982
"1465","02/03/2007",11.2,14.3,15.4,0,7.3,63,14,26,0,1009,980
"1466","03/03/2007",4.2,11.1,14.8,0,8.8,86,9,15,0,1014,984
"1467","04/03/2007",10.4,15.7,20.2,0,8.8,63,3,13,0,1019,990
"1468","05/03/2007",5,12.8,19.4,0,8,73,3,5,0,1023,993
"1469","07/03/2007",10,10.5,15.2,7.1,9.3,92,0,0,0,0,0
"1470","08/03/2007",8.8,13.6,17.2,2,5.8,59,0,0,0,0,0
"1471","09/03/2007",9.6,13.8,16,0,3,48,0,0,0,0,0
"1472","10/03/2007",6,12.2,14,0,-0.2,42,0,0,0,0,0
"1473","11/03/2007",9,10.6,13.4,0,1.2,52,0,0,0,0,0
"1474","12/03/2007",8.4,13.6,17,0,1.9,45,0,0,0,0,0
"1475","13/03/2007",1.6,13.9,19.8,0,-0.5,37,0,0,0,0,0
"1476","14/03/2007",2.2,15.2,20.6,0,1.2,39,0,0,0,0,0
"1477","15/03/2007",3,15.3,21.4,0,3.3,45,0,0,0,0,0
"1478","16/03/2007",3.4,12,20.4,0,3.7,57,0,0,0,0,0
"1479","17/03/2007",3,12.4,20.8,0,3.6,55,0,0,0,0,0
"1480","18/03/2007",4,11.8,18,0,5.1,63,0,0,0,0,0
"1481","19/03/2007",5,8.3,14,18,5.9,85,0,0,0,0,0
"1482","20/03/2007",1,4.1,8,7.1,1.3,82,0,0,0,0,0
"1483","21/03/2007",2,5.6,9.4,2,-1.2,62,0,0,0,0,0
"1484","22/03/2007",4,7,11.2,0,-4.2,45,0,0,0,0,0
"1485","23/03/2007",-2.4,6.2,13,0,-3.8,49,0,0,0,0,0
"1486","24/03/2007",-1.2,4.6,12,0.5,0.1,73,0,0,0,0,0
"1487","25/03/2007",3,6.2,10.2,1,4.1,86,0,0,0,0,0
"1488","26/03/2007",2.4,8.6,14,0.5,4.4,75,0,0,0,0,0
"1489","27/03/2007",4.8,9.1,12.2,1.5,4.3,72,0,0,0,0,0
"1490","28/03/2007",5.8,8.3,12.8,0,3.2,70,2,9,0,1016,986
"1491","29/03/2007",4.4,8.7,14,10,4.4,74,5,13,0,1015,986
"1492","30/03/2007",7,11.3,16.4,2,6.2,71,0,0,0,0,0
"1493","31/03/2007",4.6,9.7,14.2,10.9,5.8,77,0,0,0,0,0
"1494","01/04/2007",7,10.9,20,0,7.3,78,0,0,0,1024,994
"1495","02/04/2007",5.8,11.3,21.2,0,3.6,59,7,11,0,1022,993
"1496","03/04/2007",4.6,11.4,18.8,2,6.2,70,2,8,0,1011,982
"1497","04/04/2007",5,9.9,13.4,1,5.8,76,6,17,0,1002,972
"1498","05/04/2007",6,11.1,17.2,0,1.8,53,9,13,0,1012,982
"1499","06/04/2007",1,10.8,20.6,0,0,0,0,0,0,0,0
"1500","07/04/2007",2.2,12.3,21.6,0,3.3,54,0,0,0,0,0
"1501","08/04/2007",3,11.4,20.4,0,4.4,62,0,0,0,0,0
"1502","09/04/2007",3,12.3,21.4,0,6.4,67,0,0,0,0,0
"1503","10/04/2007",3.6,13.1,23,0,5,58,0,0,0,0,0
"1504","11/04/2007",3.4,14.4,24.2,0,5.1,54,0,0,0,0,0
"1505","12/04/2007",0.6,16.7,29,0,4.2,43,0,0,0,0,0
"1506","13/04/2007",8,17.4,26,0,6.4,48,0,0,0,0,0
"1507","14/04/2007",11.6,18.6,25.2,0,1.1,31,0,0,0,0,0
"1508","15/04/2007",10.6,18.7,25.4,0,2.8,35,5,11,0,1019,989
"1509","16/04/2007",7.8,17.6,25.4,0,4.5,42,7,18,0,1018,988
"1510","17/04/2007",5.6,15.7,23.2,0,1.5,38,0,0,0,0,0
"1511","18/04/2007",2.8,14.8,25,0,5.7,54,0,0,0,0,0
"1512","19/04/2007",7.6,17,24.4,0,7.9,55,0,0,0,0,0
"1513","20/04/2007",8,16.9,25.8,0,8.8,59,0,0,0,0,0
"1514","21/04/2007",8,18.4,27.4,0,6.1,44,0,0,0,0,0
"1515","22/04/2007",7,17.8,27.6,0,5.7,45,0,0,0,0,0
"1516","23/04/2007",8.6,17.9,27.8,0,9.3,57,0,0,0,0,0
"1517","24/04/2007",9,18.6,27,0,8.3,51,0,0,0,0,0
"1518","25/04/2007",9.4,17.8,27.4,0,6.9,49,0,0,0,0,0
"1519","26/04/2007",12,17,23,0,6.8,51,0,0,0,0,0
"1520","27/04/2007",7.8,16.2,24.6,0,7.7,57,0,0,0,0,0
"1521","28/04/2007",6.6,18.2,26.4,0,5.6,44,0,0,0,1022,992
"1522","29/04/2007",7,16.9,26,0,8.2,56,0,0,0,0,0
"1523","30/04/2007",9,14.4,22.2,3.1,11.4,82,0,0,0,0,0
"1524","01/05/2007",7,14.5,23.4,0,9.7,73,0,0,0,0,0
"1525","02/05/2007",10,14,22.8,10,10.9,82,0,0,0,0,0
"1526","03/05/2007",9,14.2,19,10,10.5,78,0,0,0,0,0
"1527","04/05/2007",12,14.9,19.4,31.8,12.9,88,0,0,0,0,0
"1528","05/05/2007",10,14.1,18.2,7.1,10.9,81,0,0,0,0,0
"1529","06/05/2007",9,13,21.2,3.1,10.4,84,0,0,0,0,0
"1530","07/05/2007",9,16.7,25.2,0,7.6,55,0,0,0,0,0
"1531","08/05/2007",7,16.9,25.4,0,8.2,56,0,0,0,0,0
"1532","09/05/2007",9.6,18.3,27,0,11.4,64,0,0,0,0,0
"1533","10/05/2007",10,19.9,27.4,0,13.6,67,0,0,0,0,0
"1534","11/05/2007",13.8,20.8,26.6,0,13.1,61,0,0,0,0,0
"1535","12/05/2007",10.8,18.9,26.2,0,11.8,63,0,0,0,0,0
"1536","13/05/2007",10.8,20.1,28.4,0,10.9,55,0,0,0,0,0
"1537","14/05/2007",10,20.3,30.2,0,9.6,50,0,0,0,0,0
"1538","15/05/2007",10,16.4,21.4,0,9.4,63,0,0,0,0,0
"1539","16/05/2007",6.8,14.4,22,0,7.9,65,0,0,0,0,0
"1540","17/05/2007",7.8,15.6,22,0,8.9,64,0,0,0,0,0
"1541","18/05/2007",9,16.2,22,0,1.7,37,0,0,0,0,0
"1542","19/05/2007",4.8,16.2,24.6,0,2.7,40,0,0,0,0,0
"1543","20/05/2007",5.8,17.7,25.4,0,6.7,48,0,0,0,0,0
"1544","21/05/2007",10,20.8,28.4,0,11.2,54,0,0,0,0,0
"1545","22/05/2007",12,22.5,31.2,0,13.2,56,0,0,0,0,0
"1546","23/05/2007",15.2,21.9,30.4,0,13.7,60,0,0,0,0,0
"1547","24/05/2007",13,22.8,31.6,0,11.3,48,0,0,0,0,0
"1548","25/05/2007",12,23.3,32.2,0,12.9,52,0,0,0,0,0
"1549","26/05/2007",9.6,21.1,29.4,9.9,13.8,63,0,0,0,0,0
"1550","27/05/2007",12,16.8,24.4,5.1,13.6,81,0,0,0,0,0
"1551","28/05/2007",10,13.6,20.2,7.9,10.8,83,0,0,0,0,0
"1552","29/05/2007",9.4,12.8,17.4,24.1,10.3,85,0,0,0,0,0
"1553","30/05/2007",9.8,16,22.6,0,9.1,64,0,0,0,0,0
"1554","31/05/2007",7.8,16.6,24.2,0,8.3,58,0,0,0,0,0
"1555","01/06/2007",11.8,15.2,22.2,8.9,12.1,82,0,0,0,0,0
"1556","02/06/2007",11.4,15.7,21,1.5,10.7,72,0,0,0,0,0
"1557","03/06/2007",12.8,17.7,22.6,0.5,11.4,67,0,0,0,0,0
"1558","04/06/2007",12.6,20.8,26.8,0,9.8,49,0,0,0,0,0
"1559","05/06/2007",14,18.6,25.4,3.1,14.1,75,0,0,0,0,0
"1560","06/06/2007",12,17,23,7.1,15.2,89,0,0,0,0,0
"1561","07/06/2007",13.8,17.6,25,21.1,13.9,79,0,0,0,0,0
"1562","08/06/2007",12.8,19,25.4,4.1,12.2,65,0,0,0,0,0
"1563","09/06/2007",12.4,21.1,27.2,0,13.3,61,0,0,0,0,0
"1564","10/06/2007",14.2,21.6,29.6,0,13.3,59,0,0,0,0,0
"1565","11/06/2007",13.6,21.5,27.8,0,14.3,64,0,0,0,0,0
"1566","12/06/2007",13.6,20.6,26.6,0,14.4,68,0,0,0,0,0
"1567","13/06/2007",13.6,20.5,27,0,15.3,72,0,0,0,0,0
"1568","14/06/2007",14.6,21.9,30.4,0,14.1,61,0,0,0,0,0
"1569","15/06/2007",15.4,21.9,28.6,0,14.6,63,0,0,0,0,0
"1570","16/06/2007",17,22.1,27.2,0,13.9,60,0,0,0,0,0
"1571","17/06/2007",16,22.1,28,10,15.6,67,0,0,0,0,0
"1572","18/06/2007",14,23.4,32.2,0,15.2,60,0,0,0,0,0
"1573","19/06/2007",16,25.5,34.4,0,14.5,51,0,0,0,0,0
"1574","20/06/2007",17.4,26.4,34.8,0,15.1,50,0,0,0,0,0
"1575","21/06/2007",18,24.5,31,0,18.3,68,0,0,0,0,0
"1576","22/06/2007",17.8,24.1,31.2,0,17.9,68,0,0,0,0,0
"1577","23/06/2007",17.8,24.3,30,0,12.2,47,0,0,0,0,0
"1578","24/06/2007",13,23.3,31,0,13.3,53,0,0,0,0,0
"1579","25/06/2007",16.6,25.3,35.4,0,15.3,54,0,0,0,0,0
"1580","26/06/2007",14,21.2,28.6,0,12.8,59,0,0,0,0,0
"1581","27/06/2007",11.4,19.7,26.4,0,9.7,52,0,0,0,0,0
"1582","28/06/2007",11,17.9,26.6,0,10.3,61,3,13,0,1013,984
"1583","29/06/2007",10,20.1,29,0,9.2,49,0,0,0,0,0
"1584","30/06/2007",12.6,21.7,29.6,0,12.4,55,0,0,0,0,0
"1585","01/07/2007",13.4,23.6,32.2,0,12.3,49,0,0,0,0,0
"1586","02/07/2007",14,22.2,28.4,0,13.8,59,0,0,0,0,0
"1587","03/07/2007",16.6,21.9,29,0,14.3,62,0,0,0,0,0
"1588","04/07/2007",13,20.6,27.4,0,11.9,57,26,39,0,1007,979
"1589","05/07/2007",10,19.6,28.4,0,6.2,42,0,0,0,0,0
"1590","06/07/2007",9.6,20.9,30.6,0,6.6,39,0,0,0,0,0
"1591","07/07/2007",11.6,22.3,32.2,0,11.4,50,0,0,0,0,0
"1592","08/07/2007",13.6,24.2,33.2,0,12.9,49,0,0,0,0,0
"1593","09/07/2007",17,25.2,33.8,0,15.1,54,0,0,0,0,0
"1594","10/07/2007",15,22.1,28.8,0,11,49,0,0,0,0,0
"1595","11/07/2007",10.6,19.7,26,0,7.9,46,0,0,0,0,0
"1596","12/07/2007",8.8,19.9,29,0,5.6,39,0,0,0,0,0
"1597","13/07/2007",10.6,21.8,31.6,0,6.7,38,0,0,0,0,0
"1598","14/07/2007",11.6,22.6,33.4,0,7.6,38,0,0,0,0,0
"1599","15/07/2007",14,26.2,37.2,0,9.4,35,0,0,0,0,0
"1600","16/07/2007",14.8,27.2,37.4,0,11.2,37,0,0,0,0,0
"1601","17/07/2007",15.4,24.9,37.4,0,11.3,43,0,0,0,0,0
"1602","18/07/2007",17,29.1,40,0,12,35,0,0,0,0,0
"1603","19/07/2007",17.6,28.3,38.4,0,12.1,37,0,0,0,0,0
"1604","20/07/2007",15,26.6,37.8,0,12.1,41,0,0,0,0,0
"1605","21/07/2007",15.4,28.2,37.2,0,11.8,36,0,0,0,0,0
"1606","22/07/2007",16.8,25.8,34.4,0,11.8,42,0,0,0,0,0
"1607","23/07/2007",16,26.4,37.2,0,14.7,49,0,0,0,0,0
"1608","24/07/2007",18,24.9,31,10,15.8,57,0,0,0,0,0
"1609","25/07/2007",13.8,25.1,34.4,0,11.5,43,0,0,0,0,0
"1610","26/07/2007",15.6,26.3,35,0,10.3,37,0,0,0,0,0
"1611","27/07/2007",16,25.7,35,0,11.4,41,0,0,0,0,0
"1612","28/07/2007",14.8,24.7,34,0,13.7,50,0,0,0,0,0
"1613","29/07/2007",17.6,27.6,37.2,0,14.9,46,0,0,0,0,0
"1614","30/07/2007",17,26.3,35.4,0,15.4,51,0,0,0,0,0
"1615","31/07/2007",19,23.3,29.6,0,11.9,49,0,0,0,0,0
"1616","01/08/2007",14.6,23.3,30.8,0,8.2,38,0,0,0,0,0
"1617","02/08/2007",12.8,23.8,35.4,0,10.8,44,0,0,0,0,0
"1618","03/08/2007",16.8,22.3,26.4,0,14.7,62,0,0,0,0,0
"1619","04/08/2007",17,23.5,29.4,0,11.7,47,0,0,0,0,0
"1620","05/08/2007",13.4,22.2,31,0,8.6,42,0,0,0,0,0
"1621","06/08/2007",12.6,23.9,33,0,11.8,47,0,0,0,0,0
"1622","07/08/2007",14.8,24.4,33.4,0,13.7,51,0,0,0,0,0
"1623","08/08/2007",17,22,32,2,16.9,73,0,0,0,0,0
"1624","09/08/2007",15,21.1,27.6,7.9,12.5,58,0,0,0,0,0
"1625","10/08/2007",13.2,17,21.8,5.1,12.2,73,0,0,0,0,0
"1626","11/08/2007",15,20.7,27,4.1,14.2,66,0,0,0,0,0
"1627","12/08/2007",14,21.1,29,0,13.4,61,0,0,0,0,0
"1628","13/08/2007",15,21.7,27.6,0,15.8,69,0,0,0,0,0
"1629","14/08/2007",14.4,22.9,30.6,0,14.4,59,0,0,0,0,0
"1630","15/08/2007",14.8,23.3,31.8,0,13.7,55,0,0,0,0,0
"1631","16/08/2007",15.8,24.4,35,0,12.4,47,0,0,0,0,0
"1632","17/08/2007",14.8,23.5,32.4,0,10.9,45,0,0,0,0,0
"1633","18/08/2007",11.8,22.3,30,0,9,43,0,0,0,0,0
"1634","19/08/2007",12.8,21.1,30.2,0,11.9,56,0,0,0,0,0
"1635","20/08/2007",16.8,21.1,29,2.8,14.2,65,0,0,0,0,0
"1636","21/08/2007",14,20.3,26,10,13.6,65,0,0,0,0,0
"1637","22/08/2007",17.6,21.9,26.4,1.5,17.9,78,0,0,0,0,0
"1638","23/08/2007",16,20.3,25,5.8,18.3,88,0,0,0,0,0
"1639","24/08/2007",12.8,19.7,27,0.8,15.8,78,0,0,0,0,0
"1640","25/08/2007",13.8,23.8,34.4,0,13.1,51,0,0,0,0,0
"1641","26/08/2007",15.8,26.3,35,0,11.4,39,0,0,0,0,0
"1642","27/08/2007",15.6,26.1,35.4,0,10.9,39,0,0,0,0,0
"1643","29/08/2007",14.6,25.9,35,0,14.8,50,0,0,0,0,0
"1644","30/08/2007",18,26.1,35,0,17.2,58,0,0,0,0,0
"1645","31/08/2007",18.8,22.3,30.2,3.1,17.7,75,0,0,0,0,0
"1646","01/09/2007",14.8,21.3,27.6,1,9.1,46,0,0,0,0,0
"1647","02/09/2007",13,20.2,29.2,0,9.4,50,0,0,0,0,0
"1648","03/09/2007",11.6,21.1,30.4,0,10.2,50,0,0,0,0,0
"1649","04/09/2007",14,17.4,21,10,14.2,81,0,0,0,0,0
"1650","05/09/2007",7,13.8,22.2,2,3.3,49,0,0,0,0,0
"1651","06/09/2007",4.8,11.8,21,1,6.7,71,0,0,0,0,0
"1652","07/09/2007",7,16.9,26,0,8.1,56,0,0,0,0,0
"1653","08/09/2007",9.4,18.2,28.8,0,9.6,57,0,0,0,0,0
"1654","09/09/2007",9.8,19,28.2,0,10.4,57,0,0,0,0,0
"1655","10/09/2007",15,20.3,28,0.5,14.8,71,0,0,0,0,0
"1656","11/09/2007",13,20.2,27.4,0,13.6,66,0,0,0,0,0
"1657","12/09/2007",9,18.7,27,0,4.8,40,0,0,0,0,0
"1658","13/09/2007",8,18.7,28,0,5.2,41,0,0,0,0,0
"1659","14/09/2007",9.6,17.9,27.8,0,9.2,57,0,0,0,0,0
"1660","15/09/2007",11,20.3,28.6,0,12.7,62,0,0,0,0,0
"1661","16/09/2007",15,21.5,30,0,15.9,70,0,0,0,0,0
"1662","17/09/2007",17.8,21.2,27.2,0.8,18.3,84,0,0,0,0,0
"1663","18/09/2007",16,21.9,29.8,7.1,17.1,74,0,0,0,0,0
"1664","19/09/2007",13,17.2,23,10,10.2,63,0,0,0,0,0
"1665","20/09/2007",10,16.3,22.4,0,4.9,47,0,0,0,0,0
"1666","21/09/2007",7,15.8,24.4,0,6.1,52,0,0,0,0,0
"1667","22/09/2007",5.8,16.2,26.4,0,5,47,0,0,0,0,0
"1668","23/09/2007",5.8,17.4,26.8,0,3.9,41,0,0,0,0,0
"1669","24/09/2007",10,17.7,27.2,0,7.1,50,0,0,0,0,0
"1670","25/09/2007",8.8,17.3,27,0,7.4,52,0,0,0,0,0
"1671","26/09/2007",11,15.6,22.4,7.1,10.3,71,0,0,0,0,0
"1672","27/09/2007",9.6,13.4,21.2,19.8,9.9,79,0,0,0,0,0
"1673","28/09/2007",9,11.7,20,25.9,9.9,89,0,0,0,0,0
"1674","29/09/2007",6.8,12.8,20,0,10,83,0,0,0,0,0
"1675","30/09/2007",8,16.2,24,0,9.1,63,0,0,0,0,0
"1676","01/10/2007",10,17.1,25.2,0,11.1,68,0,0,0,0,0
"1677","02/10/2007",10,17.5,25.6,0,10.9,65,0,0,0,0,0
"1678","03/10/2007",9.6,17.6,25.8,0,11.8,69,0,0,0,0,0
"1679","04/10/2007",12.8,18.1,25.8,0,13.6,75,0,0,0,0,0
"1680","05/10/2007",11.8,16.8,26.6,0,12.7,77,0,0,0,1020,991
"1681","06/10/2007",12.8,18.6,24.4,0.5,13.6,73,0,0,0,0,0
"1682","07/10/2007",13,17.3,21,0,10.4,64,0,0,0,0,0
"1683","08/10/2007",10,15,23.4,0,8.6,66,5,9,0,1019,989
"1684","09/10/2007",7,13.1,21.6,0,7.7,70,6,11,0,1019,990
"1685","10/10/2007",11,16,22,0,9,63,0,0,0,0,0
"1686","11/10/2007",9.6,15.2,20,0,8.6,65,0,0,0,0,0
"1687","12/10/2007",9,15.8,21.2,0,9.6,67,0,0,0,0,0
"1688","13/10/2007",8.8,15.3,22.2,0,7.8,61,0,0,0,0,0
"1689","14/10/2007",7.6,13.5,20,0,3.7,51,0,0,0,0,0
"1690","15/10/2007",5.8,12.9,21.2,0,1.8,47,0,0,0,0,0
"1691","16/10/2007",3,10.8,20.2,0,4.1,63,0,0,0,0,0
"1692","17/10/2007",2.8,11.6,21,0,5.7,67,0,0,0,0,0
"1693","18/10/2007",6,13.4,21.4,0,8.7,73,0,0,0,0,0
"1694","19/10/2007",3,10.7,17.4,0,2.1,55,0,0,0,0,0
"1695","20/10/2007",2.4,6.8,11.2,0.5,0,0,0,0,0,0,0
"1696","21/10/2007",4,7.2,11.4,0,0.1,61,0,0,0,0,0
"1697","22/10/2007",5,6.9,9,0,3.3,78,0,0,0,0,0
"1698","23/10/2007",4,8.3,12.4,0,5.2,81,0,0,0,0,0
"1699","24/10/2007",3.6,9,14.2,0.5,6.5,84,0,0,0,0,0
"1700","25/10/2007",8.4,12.3,16.6,2,8.4,77,0,0,0,0,0
"1701","26/10/2007",11,13.4,17,24.9,12.7,96,0,0,0,0,0
"1702","27/10/2007",10,14.8,20.2,0.5,10.8,77,0,0,0,0,0
"1703","28/10/2007",6.8,11.5,18.4,0,8.9,84,0,0,0,1023,993
"1704","29/10/2007",5.6,11.5,19.6,0,7.2,75,0,0,0,1020,990
"1705","30/10/2007",9.8,12.5,15.6,9.1,11.4,93,0,0,0,1012,982
"1706","31/10/2007",12.6,13.8,15,6.1,8.3,69,14,22,0,1014,985
"1707","01/11/2007",10.8,11.5,13.2,0,3.7,59,15,21,0,1022,992
"1708","02/11/2007",8,11.9,16.6,0,1.3,48,0,0,0,0,0
"1709","03/11/2007",4.8,11.3,20,0,3.9,60,0,0,0,0,0
"1710","04/11/2007",2,9.1,17.2,0,3.9,70,0,0,0,0,0
"1711","05/11/2007",4,9.3,15.4,0,4.4,71,0,0,0,0,0
"1712","06/11/2007",1.4,6.1,9.4,10,3,80,0,0,0,0,0
"1713","07/11/2007",0.4,6.9,15.2,0,-1,57,0,0,0,0,0
"1714","08/11/2007",-1.2,6.3,14.8,0,2.7,78,0,0,0,0,0
"1715","09/11/2007",4,8.6,16,4.1,4.8,77,2,11,0,1011,981
"1716","10/11/2007",-3.6,4.3,12.2,0,-4.1,54,1,5,0,1018,988
"1717","11/11/2007",1.2,8.2,14.4,0,4.6,78,4,15,0,1015,985
"1718","12/11/2007",3.8,8.8,15.8,0,4.4,74,4,17,0,1012,982
"1719","13/11/2007",-3,3.8,12.8,0,-5.3,51,0,0,0,1016,985
"1720","14/11/2007",-0.8,2.5,5.2,16,1.4,92,1,5,0,1004,974
"1721","15/11/2007",-2,4.1,9.2,0,-2.3,63,0,0,0,1007,977
